stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
886,2462,"JONES BRANCH DR @ PARK RUN DR",,38.931929,-77.227450,,,,,,0
887,2463,"JONES BRANCH DR @ WESTPARK DR",,38.926421,-77.217587,,,,,,0
888,2465,"7940 JONES BRANCH DR",,38.930519,-77.216763,,,,,,0
889,2466,"JONES BRANCH DR @ WESTBRANCH DR",,38.931557,-77.218885,,,,,,0
890,2475,"JOHN MARR DR @ TOM DAVIS DR",,38.830478,-77.189759,,,,,,0
891,2479,"JOSEPH SIEWICK DR @ ALDER WOODS DR",,38.882660,-77.381940,,,,,,0
892,2486,"KING CENTRE DR @ BARCLAY DR",,38.768240,-77.137890,,,,,,0
893,2488,"KING CENTER DR @ BARCLAY DR",,38.767690,-77.138388,,,,,,0
894,2489,"KING CENTRE DR @ SIR VICEROY DR",,38.769427,-77.134066,,,,,,0
895,2490,"S KINGS HWY @ LANTERN PL",,38.769250,-77.113270,,,,,,0
896,2491,"KINROSS CIR @ ALLNESS LA",,38.915130,-77.416270,,,,,,0
897,2493,"KINGSBURY RD @ BROADMOOR ST",,38.749600,-77.132270,,,,,,0
900,2498,"3210 KINROSS CIR",,38.913710,-77.409640,,,,,,0
901,2499,"KINROSS CIR @ KILBRENNAN CT",,38.917120,-77.418940,,,,,,0
902,6459,"SACRAMENTO DR @ RICHMOND HWY",,38.720826,-77.125834,,,,,,0
903,2501,"KINROSS CIR @ KINBRACE RD",,38.914360,-77.413000,,,,,,0
904,2502,"KINGSTOWNE BLVD @ KINGSTOWNE VILLAG",,38.769674,-77.139232,,,,,,0
905,2503,"KINGSTOWNE BLVD @ KINGSTOWNE VILLAG",,38.770097,-77.137847,,,,,,0
907,2507,"KINROSS CIR @ RAVENSCRAIG CT",,38.914740,-77.415420,,,,,,0
910,2513,"KINROSS CIR @ STONE HEATHER DR",,38.914650,-77.407300,,,,,,0
912,2517,"KINGSTOWNE VLG PKWY @ ASHBY LA",,38.755110,-77.149350,,,,,,0
913,2518,"KINGSTOWNE VLG PKWY @ ASHBY LA",,38.755050,-77.149030,,,,,,0
914,2519,"KINGSTOWNE VLG PKWY @ ALDERMAN DR",,38.751212,-77.165214,,,,,,0
915,2520,"KINGSTOWNE VLG PKWY @ BEULAH ST",,38.751220,-77.165570,,,,,,0
916,2521,"KINGSTOWNE VLG PKWY @ BRADMORE ST",,38.757340,-77.144930,,,,,,0
917,2522,"KINGSTOWNE VILLAGE PKWY @ DARDEN RO",,38.749730,-77.161610,,,,,,0
918,2523,"KINGSTOWNE VILLAGE PKWY @ EDGEWARE",,38.762680,-77.142310,,,,,,0
919,2524,"KINGSTOWNE VLG PKWY @ HAYFIELD RD",,38.756740,-77.145220,,,,,,0
920,2525,"KINGSTOWNE VILLAGE PKWY @ JOUST LN",,38.763120,-77.141930,,,,,,0
921,2526,"KINGSTOWNE VILLAGE PKWY @ JOUST LN",,38.760380,-77.143720,,,,,,0
922,2527,"KINGSTOWNE VLG @ KING CENTRE DR",,38.767490,-77.140280,,,,,,0
923,2528,"KINGSTOWNE VLG @ LITTLETHORPE LA",,38.750460,-77.159040,,,,,,0
924,2529,"KINGSTOWNE VLG PKWY @ NORHAM DR",,38.757930,-77.144180,,,,,,0
925,2530,"KINGSTOWNE @ SUMMER RIDGE RD",,38.760183,-77.143483,,,,,,0
926,2531,"KINGSTOWNE VLG @ STONE WHEAT CT",,38.749850,-77.162490,,,,,,0
927,2532,"KINGSTOWNE VLG @ TALIAFERRO WAY",,38.751450,-77.157730,,,,,,0
928,2533,"KINGSTOWNE VLG @ VILLAGE PARK DR",,38.753700,-77.151440,,,,,,0
929,2534,"KINGSTOWNE VILLAGE PKWY @ PARK VILL",,38.753520,-77.151380,,,,,,0
930,2535,"KINGSTOWNE @ WINDHAM HILL RUN",,38.750790,-77.158460,,,,,,0
931,2538,"LAWYERS RD @ BLUE SPRUCE RD",,38.923004,-77.358251,,,,,,0
932,2539,"LAWYERS RD @ BLUE SPRUCE RD",,38.922794,-77.358208,,,,,,0
933,2540,"LAWYERS RD @ CHARLESTOWN LA",,38.922468,-77.354194,,,,,,0
934,2541,"LAWYERS RD @ CHARLESTOWN LA",,38.922391,-77.354558,,,,,,0
935,2542,"LAWYERS RD @ CROSSFIELDS WAY",,38.918170,-77.375920,,,,,,0
936,2543,"LAWYERS RD @ DANIEL WEBSTER DR",,38.922810,-77.374160,,,,,,0
937,2544,"LAWYERS RD @ FARRIER LA",,38.924687,-77.370051,,,,,,0
938,2545,"LAWRENCE ST @ FRYE RD",,38.737770,-77.115250,,,,,,0
939,2546,"LAWYERS RD @ GLENBROOKE WOODS DR",,38.914540,-77.378420,,,,,,0
940,2547,"LAWYERS RD @ GOLDCUP LA",,38.921592,-77.351187,,,,,,0
941,2549,"LAWRENCE ST @ IMPERIAL ST",,38.738030,-77.113140,,,,,,0
942,2550,"LAWRENCE ST @ KEMPER ST",,38.737940,-77.113110,,,,,,0
943,2551,"LAWRENCE ST @ KIDD ST",,38.738350,-77.110930,,,,,,0
944,2552,"LAWRENCE ST @ KIDD ST",,38.738190,-77.111380,,,,,,0
945,2553,"LAWYERS RD @ LAWYERS RD",,38.924240,-77.373370,,,,,,0
946,2554,"LAWYERS RD @ LEWIS ST",,38.903877,-77.273403,,,,,,0
947,2555,"LAWRENCE ST @ LAKE PARK DR",,38.739240,-77.107500,,,,,,0
948,2556,"LAWYERS RD @ GLENBROOKE WOODS DR",,38.915130,-77.378360,,,,,,0
949,2557,"LAWYERS RD @ RIDERS LA",,38.921163,-77.350318,,,,,,0
950,2558,"LAWRENCE ST @ CENTRAL PARK DR",,38.738610,-77.109750,,,,,,0
951,2559,"LAWYERS RD @ SESKEY GLEN CT",,38.922850,-77.373860,,,,,,0
952,2560,"LAWYERS RD @ STEEPLECHASE DR",,38.923938,-77.362142,,,,,,0
953,2561,"LAWYERS RD @ STEEPLECHASE DR",,38.923830,-77.362671,,,,,,0
954,2562,"LAWYERS RD @ TACK LA",,38.924473,-77.369330,,,,,,0
955,2563,"LAWYERS RD @ VIKING DR",,38.919140,-77.375650,,,,,,0
956,2564,"LAWYERS RD @ WEST ST",,38.902335,-77.269269,,,,,,0
957,2567,"LAWYERS RD @ WINDOVER AVE",,38.903481,-77.271282,,,,,,0
958,2568,"LAKE BRADDOCK DR @ BURKE RD",,38.801300,-77.276430,,,,,,0
959,2569,"LAKE BRADDOCK DR @ BURKE RD",,38.801250,-77.276040,,,,,,0
960,2571,"LAKE BRADDOCK DR @ BROMYARD CT",,38.805530,-77.267600,,,,,,0
961,2572,"LAKE BRADDOCK DR @ BROMYARD CT",,38.805440,-77.267210,,,,,,0
962,2573,"LAKE BRADDOCK DR @ BURDETT RD",,38.803750,-77.274140,,,,,,0
963,2574,"LAKE BRADDOCK DR @ COTHERSTONE CT",,38.801920,-77.267840,,,,,,0
964,2575,"LAKE BRADDOCK DR @ COTHERSTONE CT",,38.801670,-77.267400,,,,,,0
965,2576,"LOCKHEED BLVD @ JON PAUL DR",,38.759777,-77.090851,,,,,,0
966,2577,"LAKE BRADDOCK DR @ LIGHTHOUSE LA",,38.805270,-77.274160,,,,,,0
967,2578,"LAKE BRADDOCK DR @ MERSEA CT",,38.803410,-77.267560,,,,,,0
968,2579,"LAKE BRADDOCK DR @ MERSEA CT",,38.803410,-77.267300,,,,,,0
969,2580,"LAKE BRADDOCK DR @ OLLEY LA",,38.806040,-77.268480,,,,,,0
970,2581,"LAKE BRADDOCK DR @ OLLEY LA",,38.805780,-77.269170,,,,,,0
971,2582,"LAKE BRADDOCK DR @ TRIPOLIS CT",,38.805610,-77.270560,,,,,,0
972,2583,"LAKE BRADDOCK DR @ TRIPOLIS CT",,38.805450,-77.270940,,,,,,0
973,2584,"LAKE BRADDOCK DR @ WALLINGFORD DR",,38.805540,-77.274210,,,,,,0
974,2585,"LAKE BRADDOCK DR @ WESTPORT LA",,38.801870,-77.275110,,,,,,0
975,2586,"LAKE BRADDOCK DR @ WESTPORT LA",,38.801820,-77.274730,,,,,,0
976,2587,"LAUREL CREST DR @ BITTERROOT CT",,38.716398,-77.226846,,,,,,0
977,2594,"LAUREL CREST@ WESTERN HEMLOCK WAY E",,38.717726,-77.230929,,,,,,0
979,2599,"LAUREL CREST DR @ SILVERBROOK RD",,38.717723,-77.235374,,,,,,0
980,2605,"LEESBURG PIKE @ LAUREL HILL RD",,38.939360,-77.252000,,,,,,0
981,2606,"LENCLAIR ST @ MEMORIAL ST",,38.770724,-77.086223,,,,,,0
982,2624,"LAKE FAIRFAX DR @ HUNT CLUB RD",,38.974163,-77.319291,,,,,,0
983,2629,"ROUTE 50 @ FAIR RIDGE DR",,38.869894,-77.369098,,,,,,0
984,2630,"ROUTE 50 @ PLAZA LN",,38.882584,-77.400953,,,,,,0
985,2631,"ROUTE 50 @ PLAZA LN",,38.881747,-77.399840,,,,,,0
986,2632,"ROUTE 50 @ MAJESTIC LN",,38.879524,-77.393933,,,,,,0
987,2633,"ROUTE 50 @ MUIRFIELD LN",,38.881158,-77.397277,,,,,,0
989,2636,"ROUTE 50 @ STRINGFELLOW RD",,38.883834,-77.405134,,,,,,0
990,2637,"LAKE NEWPORT RD @ ARBOR GLEN WAY",,38.977885,-77.352054,,,,,,0
991,2638,"LAKE NEWPORT RD @ DEER POINT WAY",,38.980330,-77.355419,,,,,,0
992,264,"STRINGFELLOW RD @ BLUEBERRY LA",,38.883643,-77.406383,,,,,,0
993,2640,"LAKE NEWPORT RD @ POPLAR GROVE DR",,38.979218,-77.359148,,,,,,0
994,2641,"LAKE NEWPORT RD @ WOODCREST DR",,38.979452,-77.354025,,,,,,0
997,2647,"LORTON STATION BLVD @ GRANDWIND DR",,38.708330,-77.211900,,,,,,0
998,2648,"LORTON RD @ LEWIS CHAPEL RD",,38.704120,-77.216860,,,,,,0
999,2649,"LOISDALE RD @ LOISDALE CT",,38.775340,-77.177350,,,,,,0
1000,2650,"LOISDALE RD @ LOIS DR",,38.758140,-77.182770,,,,,,0
1001,2651,"LORTON RD @ LORTON STATION BLVD",,38.704760,-77.211360,,,,,,0
1002,2652,"LOISDALE RD @ LOISDALE CT",,38.775370,-77.176820,,,,,,0
1003,2653,"LOCKHEED BLVD @ SAUL RD",,38.759990,-77.091542,,,,,,0
1004,2654,"LORTON RD @ SANGER ST",,38.704481,-77.227157,,,,,,0
1005,2655,"LORTON RD @ TIMARAND DR",,38.703962,-77.217644,,,,,,0
1006,2656,"LEESBURG PIKE @ ATWOOD RD",,38.954530,-77.269220,,,,,,0
1007,2657,"LEESBURG PIKE @ BEULAH RD",,38.957710,-77.274590,,,,,,0
1009,2659,"LEESBURG PIKE @ CARPERS FARM WAY",,38.967260,-77.291660,,,,,,0
1011,2662,"LEESBURG PIKE @ COLVIN RUN RD W",,38.974351,-77.304248,,,,,,0
1012,2663,"LEESBURG PIKE @ COLVIN RUN RD E",,38.967410,-77.291210,,,,,,0
1013,2664,"LEESBURG PIKE @ DELTA GLEN CT",,38.973510,-77.303570,,,,,,0
1016,2669,"LEESBURG PIKE @ FORESTVILLE DR",,38.958320,-77.274930,,,,,,0
1017,2672,"LEESBURG PIKE @ LEWINSVILLE RD",,38.943580,-77.255489,,,,,,0
1018,2673,"LEESBURG PIKE @ LEWINSVILLE RD",,38.942520,-77.255060,,,,,,0
1019,2674,"LEESBURG PIKE @ LYONS ST",,38.953810,-77.268580,,,,,,0
1020,2675,"LEESBURG PIKE @ MIDDLETON RIDGE RD",,38.962100,-77.280150,,,,,,0
1022,2678,"LAKE PLEASANT DR @ SAINT DENNIS DR",,38.741960,-77.217900,,,,,,0
1025,2684,"LEESBURG PIKE @ TYSONS CORNER CTR",,38.914790,-77.225020,,,,,,0
1026,2687,"LEESBURG PIKE @ TOWLSTON RD",,38.951770,-77.264830,,,,,,0
1027,2688,"LEESBURG PIKE @ TOWLSTON RD",,38.951630,-77.265190,,,,,,0
1029,2693,"LEESBURG PIKE @ WOLFTRAP RUN RD",,38.945880,-77.257910,,,,,,0
1030,2694,"LEESBURG PIKE @ WOLFTRAP RUN RD",,38.945510,-77.258030,,,,,,0
1031,2696,"LITTLE RIVER TPKE @ BROOKSIDE DR",,38.819690,-77.149950,,,,,,0
1032,2697,"LITTLE RIVER TPKE @ CHOWAN AVE",,38.819617,-77.151384,,,,,,0
1033,2698,"LITTLE RIVER TURNPIKE @ MARKHAM ST",,38.831550,-77.201680,,,,,,0
1034,2699,"LITTLE RIVER TURNPIKE @ MARKHAM ST",,38.830900,-77.199240,,,,,,0
1035,2700,"LITTLE RIVER TURNPIKE @ MEDFORD DR",,38.831940,-77.204300,,,,,,0
1036,2702,"LITTLE RIVER TPKE @ DUKE ST",,38.817860,-77.141540,,,,,,0
1037,2705,"LITTLE RIVER TPKE@ ANNANDALE RD",,38.830900,-77.198120,,,,,,0
1038,2706,"LITTLE RIVER TURNPIKE @ HUMMER RD",,38.832890,-77.210530,,,,,,0
1039,2707,"LITTLE RIVER TPKE @ VIRGINIA ST",,38.821410,-77.158730,,,,,,0
1040,2708,"LITTLE RIVER TURNPIKE @ WOODLAND RD",,38.832460,-77.207370,,,,,,0
1041,2709,"LORTON STATION BLVD @ GRAYSONS MILL",,38.716471,-77.209186,,,,,,0
1042,2710,"LORTON STATION BLVD @ GRAYSONS MILL",,38.716156,-77.208650,,,,,,0
1043,2711,"LORTON STATION BLVD @ GRANDWIND DR",,38.708040,-77.212030,,,,,,0
1044,2712,"LORTON STATION BLVD @ LORTON RD",,38.705710,-77.211320,,,,,,0
1045,2713,"LORTON STATION BLVD @ OLD BEECH CT",,38.705850,-77.211120,,,,,,0
1046,2714,"LORTON STN BLVD @ PERCY SIMMS DR",,38.712950,-77.213370,,,,,,0
1047,2715,"LORTON STN BLVD @ PERCY SIMMS DR",,38.713010,-77.213761,,,,,,0
1048,2717,"MAPLE AVE @ BEULAH RD NE",,38.907520,-77.257910,,,,,,0
1049,2718,"MAPLE AVE @ BRANCH RD",,38.906310,-77.259126,,,,,,0
1050,2719,"MAPLE AVE @ CENTER ST",,38.901780,-77.265100,,,,,,0
1051,2720,"MAPLE AVE @ CENTER ST",,38.902093,-77.264401,,,,,,0
1052,2721,"MAPLE AVE @ EAST ST",,38.909450,-77.255480,,,,,,0
1053,2722,"MAPLE AVE @ EAST ST",,38.908984,-77.255766,,,,,,0
1054,2723,"MAPLE AVE @ FOLLIN LA",,38.909654,-77.254915,,,,,,0
1055,2724,"MAPLE AVE@ GLYNDON ST",,38.905360,-77.260570,,,,,,0
1056,2726,"MAPLE AVE @ LAWYERS RD",,38.900030,-77.267270,,,,,,0
1057,2727,"MALCOLM RD @ NUTLEY ST",,38.902049,-77.277611,,,,,,0
1058,2729,"MALCOLM RD @ ORCHARD ST",,38.900007,-77.281088,,,,,,0
1059,2730,"MALCOLM RD @ OAK VALE CT",,38.899189,-77.282489,,,,,,0
1060,2731,"MAPLE AVE @ PARK ST",,38.904310,-77.261970,,,,,,0
1061,2732,"MAPLE AVE @ PARK ST",,38.903033,-77.263236,,,,,,0
1062,2733,"MAPLE AVE @ GLYNDON ST",,38.904162,-77.261814,,,,,,0
1064,2735,"MANCHESTER BLVD @ ROCK RIDGE LA",,38.764261,-77.148354,,,,,,0
1065,2736,"MANCHESTER BLVD@ SILVER LAKE BLVD",,38.765066,-77.154298,,,,,,0
1066,2743,"MULBERRY BOTTOM LN @ LAURAL VALLEY",,38.746690,-77.216890,,,,,,0
1067,2744,"MARY BALDWIN DR @ SMITHWAY DR",,38.768390,-77.073470,,,,,,0
1068,2745,"MARY BALDWIN DR @ SMITHWAY DR",,38.768220,-77.073140,,,,,,0
1070,2765,"MEMORIAL ST @ SOUTH KINGS HWY",,38.773681,-77.090871,,,,,,0
1071,2766,"MEMORIAL ST @ SOUTH KINGS HWY",,38.773624,-77.090738,,,,,,0
1072,2767,"MCNAIR FARMS DR @ COPPERMINE RD",,38.947050,-77.409630,,,,,,0
1073,2768,"MCNAIR FARMS DR @ MASONS FERRY DR",,38.947760,-77.408760,,,,,,0
1074,2772,"MANCHESTER LAKES DR @ MANCHESTER BL",,38.768055,-77.145196,,,,,,0
1077,2775,"MANCHESTER LAKES @ OLD BRENTFORD CT",,38.767178,-77.149328,,,,,,0
1079,2777,"MANCHESTER LAKES @ SCHOONMAKER CT",,38.764636,-77.150997,,,,,,0
1080,2778,"MT VERNON MEM HWY @ CHERRYTREE DR",,38.713399,-77.102221,,,,,,0
1081,2779,"MT VERNON MEM HWY @ CHERRYTREE DR",,38.713180,-77.102030,,,,,,0
1082,2780,"MOUNT VERNON MEMORIAL HWY @ FOREST",,38.708640,-77.110790,,,,,,0
1083,2781,"MOUNT VERNON MEMORIAL HWY @ FOREST",,38.708460,-77.110880,,,,,,0
1084,2782,"MT VERN MEM HWY @ FERRY LANDING RD",,38.707590,-77.117700,,,,,,0
1085,2783,"MT VERNON MEM HWY @ GRIST MILL RD",,38.709200,-77.125600,,,,,,0
1086,2784,"MT VERNON MEM HWY @ GRIST MILL RD",,38.709070,-77.125720,,,,,,0
1087,2785,"MT VERNON MEM HWY @ MT VERNON RD",,38.710550,-77.128700,,,,,,0
1088,2786,"MT VERNON MEM HWY @ MT VERNON RD",,38.710540,-77.128470,,,,,,0
1089,2787,"MOUNT VERNON MEMORIAL HWY @ OLD MIL",,38.707720,-77.116860,,,,,,0
1090,2788,"MT VERNON MEM HWY @ OLD MILL RD",,38.713940,-77.100880,,,,,,0
1091,2791,"MOUNT VERNON MEMORIAL HWY @ PATTON",,38.708360,-77.122420,,,,,,0
1092,2792,"MT VERNON MEM HWY @ PATTON BLVD",,38.708300,-77.122830,,,,,,0
1093,2793,"MOUNT VERNON MEMORIAL HWY @ RICHMON",,38.715980,-77.132440,,,,,,0
1094,2794,"MOUNT VERNON MEMORIAL HWY @ RICHMON",,38.716020,-77.132160,,,,,,0
1095,2795,"MT VERNON MEM HWY @ SOUTHWOOD DR",,38.710830,-77.106010,,,,,,0
1096,2796,"MT VERNON MEM HWY @ SOUTHWOOD DR",,38.711020,-77.105450,,,,,,0
1097,2799,"MONUMENT DR @ FAIRFAX CORNER AVE",,38.856522,-77.357041,,,,,,0
1098,2800,"MONUMENT DR @ FAIRFAX CORNER AVE",,38.856235,-77.356356,,,,,,0
1099,2801,"MONUMENT DR @ FAIR LAKES PROMENADE",,38.860520,-77.365858,,,,,,0
1100,2802,"MONUMENT DR @ FAIR LAKES PROMENADE",,38.860283,-77.365227,,,,,,0
1101,2803,"MONUMENT DR @ FAIR RIDGE DR",,38.866368,-77.371850,,,,,,1
1103,2806,"MONUMENT DR @ MONUMENT HILL WAY",,38.856076,-77.351479,,,,,,0
1104,2807,"MONUMENT DR @ MONUMENT WAY",,38.856306,-77.353918,,,,,,1
1107,2811,"MONUMENT DR @ POLO DR",,38.863118,-77.367797,,,,,,1
1108,2812,"MONUMENT DR @ PARK VISTA BLVD",,38.853992,-77.349915,,,,,,1
1109,2817,"MT VERNON HWY @ ALBEE LA",,38.733590,-77.092180,,,,,,0
1110,2819,"MOUNT VERNON HWY @ BATTERSEA LN (S)",,38.723680,-77.090480,,,,,,0
1111,2820,"MOUNT VERNON HWY @ BATTERSEA LN (S)",,38.723500,-77.090320,,,,,,0
1112,2822,"MT VERNON HWY @ CUNNINGHAM DR",,38.717500,-77.089240,,,,,,0
1113,2826,"MOUNT VERNON MEMORIAL HWY @ GRIST M",,38.714165,-77.131266,,,,,,0
1114,2827,"MOUNT VERNON MEMOIRIAL HWY @ GRIST",,38.714130,-77.130990,,,,,,0
1115,2829,"MORNING VIEW LA @ ISLAND CREEK CT",,38.749750,-77.171010,,,,,,0
1116,2830,"MORNING VIEW LA @ JOHN THOMAS DR",,38.748570,-77.170920,,,,,,0
1117,2833,"MT VERN MEM HWY @ MT VERNON HWY W",,38.712250,-77.088840,,,,,,0
1118,2834,"MT VERN MEM HWY @ MT VERNON HWY E",,38.711607,-77.088104,,,,,,0
1119,2836,"MT VERNON HWY @ SUNNY VIEW DR",,38.735810,-77.091500,,,,,,0
1120,2838,"MORNING VIEW LA @ TASSIA DR",,38.745570,-77.169590,,,,,,0
1121,2840,"MORNING VIEW LA @ THOMAS GRANT DR",,38.751450,-77.169570,,,,,,0
1123,2844,"NEW DOMINION PKWY @ FOUNTAIN DR",,38.960660,-77.357430,,,,,,0
1125,2846,"NEW DOMINION PKWY @ RESTON PKWY",,38.960400,-77.355480,,,,,,0
1128,2851,"NEWINGTON FRST AVE@CURVING CREEK CT",,38.738760,-77.242610,,,,,,0
1129,2852,"NEWINGTON FRST AVE@CURVING CREEK CT",,38.738490,-77.242760,,,,,,0
1131,2854,"NEWINGTON FRST AVE@FALLING LEAF RD",,38.743000,-77.239800,,,,,,0
1133,2856,"NEWINGTON FIRST AVE @ SUMMER BREEZE",,38.740430,-77.240190,,,,,,0
1134,2857,"NEWINGTON FRST AVE@TREASURE TREE CT",,38.740230,-77.250400,,,,,,0
1136,2859,"NEWINGTON FRST AVE @ WILLOWDALE CT",,38.738190,-77.246540,,,,,,0
1137,2860,"NEW GUINEA RD @ COLONY VIEW DR",,38.799686,-77.301034,,,,,,0
1138,2861,"NORTH KINGS HWY @ FAIRHAVEN AVE",,38.786200,-77.077680,,,,,,0
1139,2862,"NORTH KINGS HWY @ FAIRHAVEN AVE",,38.786070,-77.077900,,,,,,0
1140,2863,"NORTH KINGS HWY @ FORT DR",,38.789190,-77.076350,,,,,,0
1141,2864,"NORTH KINGS HWY @ FORT DR",,38.789230,-77.076590,,,,,,0
1142,2865,"N KINGS HWY @ 6000 N KINGS HWY",,38.787640,-77.077520,,,,,,0
1143,2866,"NORTH KINGS HWY @ JAMAICA DR",,38.784780,-77.077700,,,,,,0
1144,2867,"NORTH KINGS HWY @ POAG ST",,38.782240,-77.078830,,,,,,0
1145,2868,"NORTH KINGS HWY @ SCHOOL ST",,38.784080,-77.078170,,,,,,0
1146,2872,"NORTON RD @ KINGS CROSS RD",,38.794600,-77.093250,,,,,,0
1147,2873,"NORTON RD @ KINGS CROSS RD",,38.794510,-77.093430,,,,,,0
1148,2874,"NORTHUMBERLAND RD @ LAKE PLEASANT D",,38.735380,-77.215210,,,,,,0
1149,2875,"N SHORE DR @ NORTHGATE SQ",,38.970230,-77.336130,,,,,,0
1150,2876,"NORTHUMBERLAND RD @ ROLLING RD",,38.730710,-77.209660,,,,,,0
1151,2878,"N SHORE DR @ BECONTREE LA",,38.969900,-77.331170,,,,,,0
1152,2879,"N SHORE DR @ CAMERON CRESCENT DR",,38.969410,-77.339210,,,,,,0
1153,2880,"N SHORE DR @ LAKE ANNE VILLAGE CTR",,38.970030,-77.340120,,,,,,0
1154,2881,"N SHORE DR @ CLUBHOUSE RD",,38.964100,-77.346730,,,,,,0
1155,2882,"N SHORE DR @ N SHORE DR",,38.964870,-77.345810,,,,,,0
1156,2883,"N SHORE DR @ CHARTER OAK CT",,38.959130,-77.348830,,,,,,0
1157,2884,"N SHORE DR @ CHARTER OAK CT",,38.958930,-77.348850,,,,,,0
1158,2885,"N SHORE DR @ FAIRWAY DR",,38.965460,-77.344710,,,,,,0
1159,2886,"N SHORE DR @ FAIRWAY DR",,38.965360,-77.344300,,,,,,0
1160,2887,"N SHORE DR @ FOREST EDGE DR",,38.969950,-77.331370,,,,,,0
1161,2888,"N SHORE DR @ GREENMONT CT",,38.970340,-77.329880,,,,,,0
1162,2889,"N SHORE DR @ GREENMONT CT",,38.970250,-77.329760,,,,,,0
1163,2890,"N SHORE DR @ GOLF VIEW CT",,38.956580,-77.345130,,,,,,0
1164,2891,"N SHORE DR @ HICKORY CL",,38.966530,-77.343100,,,,,,0
1165,2892,"N SHORE DR @ IVY OAK SQ N",,38.958490,-77.348160,,,,,,0
1166,2893,"N SHORE DR @ IVY OAK SQ",,38.957250,-77.347320,,,,,,0
1167,2894,"N SHORE DR @ IVY OAK SQ S",,38.957250,-77.347050,,,,,,0
1168,2895,"N SHORE DR @ LINKS DR E",,38.957970,-77.338820,,,,,,0
1169,2896,"N SHORE DR @ LINKS DR E",,38.958350,-77.337940,,,,,,0
1170,2897,"N SHORE DR @ LINKS DR W",,38.956370,-77.342910,,,,,,0
1171,2898,"N SHORE DR @ LINKS DR W",,38.956010,-77.342320,,,,,,0
1172,2899,"N SHORE DR @ MOORINGS DR",,38.969330,-77.338530,,,,,,0
1173,6464,"INOVA MT VERNON HOSPITAL",,38.740494,-77.076109,,,,,,0
1174,2900,"N SHORE DR @ MAPLE RIDGE RD",,38.968300,-77.343580,,,,,,0
1175,2901,"N SHORE DR @ WASHINGTON PLZ W",,38.968430,-77.343400,,,,,,0
1176,2902,"N SHORE DR @ NORTHGATE SQ",,38.969970,-77.335490,,,,,,0
1177,2903,"N SHORE DR @ CLUBHOUSE RD",,38.964540,-77.346350,,,,,,0
1178,2904,"N SHORE DR @ TEMPORARY RD",,38.959960,-77.350320,,,,,,0
1179,2905,"N SHORE DR @ OUTLET RD",,38.959910,-77.350430,,,,,,0
1181,2907,"N SHORE DR @ WEDGE DR",,38.958220,-77.336210,,,,,,0
1182,2908,"N SHORE DR @ RING RD",,38.970050,-77.327230,,,,,,0
1183,2909,"N SHORE DR @ RING RD",,38.969980,-77.326870,,,,,,0
1185,2911,"N SHORE DR @ LAKE ANNE VILLAGE CTR",,38.970100,-77.340400,,,,,,0
1186,2913,"N SHORE DR @ WATERVIEW CL",,38.966430,-77.342930,,,,,,0
1187,2914,"N SHORE DR @ WEDGE DR",,38.958260,-77.335770,,,,,,0
1188,2915,"N SHORE DR @ WIEHLE AVE",,38.969920,-77.334430,,,,,,0
1189,2916,"N SHORE DR @ WIEHLE AVE",,38.969670,-77.332670,,,,,,0
1190,2917,"N SHORE DR @ FELLOWSHIP SQ",,38.969400,-77.342090,,,,,,0
1191,2918,"N SHORE DR @ WASHINGTON PLZ",,38.969130,-77.342140,,,,,,0
1192,2919,"LAKE ANNE FELLOWSHIP HOUSE",,38.969510,-77.342750,,,,,,0
1193,2920,"NORTH SHORE DR @ WAINWRIGHT DR (N)",,38.963840,-77.349570,,,,,,0
1194,2921,"N SHORE DR @ WAINWRIGHT DR N",,38.963840,-77.348750,,,,,,0
1195,2922,"NORTH SHORE DR @ WAINWRIGHT DR (SOU",,38.962950,-77.350830,,,,,,0
1196,2923,"NORTH SHORE DR @ WAINWRIGHT DR (SOU",,38.963340,-77.350250,,,,,,0
1197,2924,"NUTLEY ST @ COURTHOUSE RD",,38.891062,-77.271137,,,,,,0
1198,2925,"NUTLEY ST @ COURTHOUSE RD",,38.890950,-77.271320,,,,,,0
1199,2927,"NUTLEY ST @ KINGSLEY RD",,38.884000,-77.268320,,,,,,0
1200,2928,"NUTLEY ST @ KINGSLEY RD",,38.883770,-77.267980,,,,,,0
1201,2929,"NUTLEY ST @ ROLAND ST",,38.892770,-77.272730,,,,,,0
1202,2930,"NUTLEY ST @ ROLAND ST",,38.892927,-77.272574,,,,,,0
1203,2931,"NUTLEY ST @ TAPAWINGO RD",,38.886520,-77.269420,,,,,,0
1204,2932,"NUTLEY ST @ TAPAWINGO RD",,38.886260,-77.269050,,,,,,0
1205,2943,"OLD KEENE MILL RD @ AINSWORTH AVE",,38.780690,-77.226406,,,,,,0
1206,2944,"OLD KEENE MILL RD @ AINSWORTH AVE",,38.780460,-77.226110,,,,,,0
1207,2945,"OLD KEENE MILL RD @ BARDU AVE",,38.780111,-77.222958,,,,,,0
1208,2948,"OLD KEENE MILL RD @ BYRON AVE",,38.775930,-77.202190,,,,,,0
1209,2949,"OLD KEENE MILL RD @ CARRLEIGH PKWY",,38.780271,-77.228978,,,,,,0
